member_id,account_age_days,kyc_completeness,avg_contribution,contribution_count,contribution_consistency,num_payment_methods,device_changes_30d,failed_login_attempts_30d,withdrawal_to_deposit_ratio,referral_count,days_since_last_activity,velocity_score,is_high_risk
349,362,1.0,64811.44,11,1.0,2,1,0,0.676,3,107,0.513,0
350,330,1.0,78737.71,15,0.663,2,0,0,0.0,2,211,0.279,0
351,1066,1.0,46072.32,12,0.725,1,1,1,0.366,1,362,0.498,0
352,90,1.0,52259.65,11,0.597,2,0,0,0.0,2,211,0.459,0
353,598,1.0,48603.61,10,0.971,1,0,0,0.113,0,71,0.644,0
354,870,0.75,8123.64,7,0.412,1,1,0,0.417,0,358,0.363,0
355,1938,1.0,11061.1,11,0.584,3,1,0,0.329,1,327,0.0,0
356,1984,1.0,120300.65,8,0.893,1,0,0,0.097,1,10,0.909,0
357,303,1.0,45910.13,8,0.72,3,1,0,0.19,1,197,0.425,0
358,1783,1.0,4219.6,13,0.927,3,0,1,0.532,0,368,0.438,0
359,182,1.0,54573.36,9,0.711,2,1,0,0.32,0,212,0.366,0
360,1497,1.0,17423.13,6,0.616,1,1,0,0.3,0,359,0.751,0
361,1691,1.0,83145.3,10,0.726,2,0,0,0.555,0,132,0.094,0
362,1781,1.0,77117.51,9,0.492,3,0,0,0.494,1,288,0.054,0
363,447,0.75,62285.36,11,0.585,1,0,0,0.204,2,254,0.225,0
364,1786,0.75,45517.39,9,0.933,3,1,0,0.453,2,334,0.498,0
365,232,1.0,97195.31,11,0.698,1,0,2,0.236,0,278,0.219,0
366,1038,0.75,103955.7,6,0.744,2,1,0,0.324,2,15,0.209,0
367,939,1.0,17842.17,10,0.775,3,1,0,0.0,1,215,0.121,0
368,632,1.0,61801.89,5,0.436,3,0,1,0.158,1,222,0.614,0
369,45,1.0,24379.57,12,0.438,2,0,0,0.339,1,316,0.489,0
370,1544,0.5,15537.9,8,0.826,3,1,0,0.02,1,155,0.599,0
371,671,1.0,103894.79,10,0.668,2,0,0,0.218,0,299,0.265,0
372,1323,1.0,68972.67,8,0.706,1,0,1,0.0,1,244,0.382,0
373,821,0.5,48365.47,6,0.873,3,0,0,0.476,0,227,0.588,0
374,747,0.75,19449.7,5,0.563,1,0,0,0.648,3,125,0.198,0
375,1772,0.75,105964.03,10,0.637,2,2,0,0.048,5,143,0.651,1
376,189,0.75,17190.5,11,0.679,2,0,0,0.0,1,284,0.508,0
377,1473,0.75,13760.94,7,0.817,2,1,0,0.435,0,6,0.723,0
378,1493,1.0,39583.64,7,0.678,3,0,0,0.362,1,211,0.635,1
379,760,1.0,64802.69,11,0.623,2,0,0,0.412,0,361,0.0,0
380,525,0.5,29981.11,10,1.0,3,0,0,0.475,3,33,0.257,0
381,11,0.75,44967.07,6,0.758,2,0,0,0.335,5,376,0.0,0
382,1873,0.5,24292.76,8,0.881,1,0,0,0.642,1,298,0.0,0
383,1895,1.0,26684.58,13,0.388,2,0,1,0.67,0,283,0.153,0
384,482,0.75,129427.83,15,0.492,2,1,0,0.778,1,134,0.734,1
385,64,1.0,36747.72,13,0.867,1,0,0,0.815,0,257,0.395,0
386,246,0.75,101450.18,12,0.702,2,0,0,0.121,1,303,0.51,0
387,136,0.5,7093.07,5,0.673,3,0,0,0.567,1,243,0.274,0
388,1662,1.0,84311.43,9,0.56,2,0,2,0.347,0,266,0.318,0
389,1783,0.75,20317.96,11,0.945,2,0,0,0.0,2,85,0.566,0
390,307,0.75,70153.0,11,0.881,1,0,0,0.43,4,376,0.356,1
391,1493,0.75,20166.62,7,0.737,1,1,0,0.121,0,129,0.345,0
392,359,1.0,28305.67,8,0.799,3,0,0,0.3,0,295,0.529,0
393,735,1.0,15103.3,14,0.689,1,0,0,0.015,1,322,0.131,0
394,1199,1.0,71105.47,11,0.613,3,0,0,0.626,1,82,0.445,0
395,1440,1.0,79092.81,9,0.646,3,0,1,0.076,2,215,0.457,0
396,1749,0.5,20912.51,4,0.903,3,1,1,0.116,2,106,0.0,0
397,90,1.0,9308.27,9,0.671,3,0,0,0.585,1,26,0.122,0
398,393,0.75,100468.35,11,0.761,1,1,1,0.369,3,363,0.235,0
399,561,1.0,23176.73,9,0.664,1,0,1,0.749,0,268,0.277,0
400,621,1.0,35248.19,8,0.938,1,2,0,0.522,2,98,0.521,0
401,1996,1.0,17697.34,11,0.62,3,1,0,0.575,2,178,0.169,1
402,1555,1.0,66334.48,11,1.0,1,1,0,0.039,0,223,0.164,0
403,641,0.75,67519.6,13,0.635,1,0,1,0.387,1,63,0.557,0
404,1943,1.0,111864.8,19,0.636,2,1,1,0.757,1,273,0.637,0
405,999,1.0,86021.3,6,1.0,1,1,0,0.028,3,186,0.646,0
406,1001,1.0,81970.81,5,0.537,3,1,0,0.303,1,41,0.117,0
407,867,1.0,37859.6,9,0.743,3,1,1,0.275,1,205,0.169,0
408,288,0.5,34284.4,7,0.952,3,0,0,0.369,0,67,0.0,0
409,1868,1.0,65677.93,13,0.441,3,0,0,0.49,1,246,0.0,0
410,28,1.0,36212.76,11,0.802,1,1,0,0.334,0,246,0.087,1
411,349,1.0,88057.32,8,0.442,2,0,0,0.807,2,363,0.234,0
412,460,0.75,16679.48,12,0.757,2,1,0,0.0,3,219,0.449,0
413,559,1.0,6927.83,9,1.0,3,0,1,0.0,0,161,0.607,1
414,264,1.0,60270.03,6,0.28,2,1,0,0.238,2,12,0.372,0
415,36,1.0,25739.96,10,0.735,2,1,0,0.619,0,215,0.756,0
416,1355,0.75,14382.65,7,0.659,1,1,1,0.261,4,285,0.172,0
417,1938,0.75,159589.17,11,0.549,1,0,0,0.195,3,362,0.739,0
418,244,1.0,40657.02,9,0.444,3,1,0,0.0,1,24,0.189,0
419,593,0.5,11354.06,12,0.97,3,0,0,0.224,3,130,0.519,0
420,1013,1.0,23194.34,9,0.79,1,0,0,0.168,4,298,0.453,0
421,1855,1.0,31997.36,9,0.378,3,0,0,0.258,3,38,0.694,0
422,1388,0.5,59370.67,12,0.562,3,0,1,0.265,0,74,0.768,1
423,1532,0.75,23298.39,10,0.64,3,0,1,0.473,3,222,0.146,0
424,1162,1.0,35670.51,13,0.436,2,1,0,0.191,1,210,0.0,0
425,834,0.5,49620.87,8,0.768,1,2,1,0.087,0,62,0.347,1
426,400,1.0,56673.16,8,0.801,1,1,0,0.305,1,254,0.497,0
427,1728,1.0,37757.25,5,0.798,1,0,0,0.295,3,227,0.397,0
428,1608,1.0,128061.11,15,1.0,3,2,0,0.0,2,105,1.0,0
429,51,1.0,66838.42,9,0.562,1,1,0,0.394,0,131,0.536,0
430,1431,1.0,64221.4,9,0.655,3,2,0,0.0,3,151,0.535,0
431,169,1.0,62549.2,2,0.645,3,0,0,0.463,0,169,0.075,0
432,1478,0.75,88526.21,15,0.921,3,0,0,0.168,1,220,0.262,0
433,1652,1.0,47171.54,11,0.899,3,1,1,0.016,1,79,0.519,0
434,262,1.0,16423.67,8,0.524,1,2,1,0.993,1,325,0.478,1
435,868,1.0,54711.45,9,1.0,2,1,0,0.326,2,90,0.417,0
436,248,1.0,59865.54,6,0.568,2,2,0,0.564,3,249,0.715,0
437,1134,0.75,98118.12,4,0.921,3,1,0,0.282,0,286,0.23,0
438,1855,0.5,14905.52,16,0.909,1,1,0,0.628,0,125,0.505,0
439,162,0.75,18539.37,7,0.83,2,0,1,0.484,1,35,0.237,0
440,795,0.5,41683.78,12,0.684,3,0,0,0.231,2,151,1.0,0
441,1946,1.0,63834.19,13,0.688,1,0,1,0.543,1,257,0.21,0
442,602,0.75,12372.1,12,0.846,2,1,1,0.597,0,236,0.921,1
443,265,1.0,15298.48,10,0.855,1,0,0,0.196,1,20,0.34,0
444,977,0.75,74927.72,9,0.892,3,0,0,0.296,4,211,0.239,0
445,1017,0.75,12886.5,8,0.892,2,2,0,0.822,0,164,0.392,0
446,1326,1.0,18775.56,8,0.818,1,0,1,0.349,3,387,0.115,0
447,628,0.75,78281.88,9,1.0,2,1,0,0.578,4,280,0.171,0
448,1911,1.0,63167.14,4,0.63,1,1,0,0.507,2,219,0.81,1
449,1042,1.0,23509.27,12,0.758,2,1,0,0.573,2,79,0.515,0
450,573,1.0,58032.96,8,0.638,2,0,1,0.55,1,120,0.632,0
451,1920,0.75,50194.8,7,1.0,3,0,0,0.0,1,163,0.284,0
452,1849,1.0,36607.07,7,0.903,2,0,1,0.168,0,385,0.575,0
453,998,0.75,29367.66,6,0.953,3,1,0,0.225,1,37,0.436,0
454,50,1.0,56381.82,8,0.839,1,1,0,0.373,2,397,0.223,0
455,1194,1.0,14029.15,5,0.739,1,1,1,0.08,1,291,1.0,1
456,1110,0.75,55911.93,8,1.0,2,0,1,0.273,0,107,0.053,0
457,297,0.75,46781.98,9,0.993,2,0,0,0.0,3,237,0.422,0
458,1268,0.5,49334.73,8,0.686,2,0,0,0.0,0,261,0.541,0
459,1681,0.75,18032.85,5,0.696,1,1,0,0.971,0,1,0.478,0
460,212,1.0,99798.87,13,0.794,1,1,0,0.193,2,0,0.289,0
461,1446,1.0,23579.61,9,0.642,2,1,0,0.619,0,207,0.239,0
462,281,1.0,26866.38,10,0.68,1,1,0,0.525,1,383,0.488,0
463,1497,0.75,35474.31,10,0.446,2,0,0,0.196,1,131,0.217,0
464,838,1.0,63062.07,9,0.271,3,0,0,0.681,0,357,0.69,0
465,14,0.75,48236.52,14,1.0,2,0,0,0.077,0,23,0.46,0
466,1932,1.0,8943.36,13,0.649,3,0,0,0.281,0,111,0.358,0
467,332,0.75,40207.09,8,0.689,2,0,1,0.453,0,266,0.432,0
468,1192,0.75,42827.22,9,0.764,3,2,1,0.308,0,12,0.533,1
469,363,1.0,101448.75,10,0.889,1,0,0,0.261,3,316,0.732,1
470,1866,0.75,31570.59,9,0.905,1,0,1,0.0,0,70,0.502,0
471,1476,1.0,59195.67,12,0.956,1,1,2,0.492,1,96,0.453,0
472,1608,1.0,208697.09,9,0.865,1,0,0,0.529,0,358,0.63,1
473,864,0.75,89863.48,6,0.696,2,0,0,0.18,1,14,0.046,0
474,935,1.0,17134.11,11,1.0,1,0,0,0.534,1,220,0.266,1
475,1268,1.0,69127.98,4,0.714,1,0,0,0.363,2,96,0.363,0
476,1569,1.0,56083.68,9,0.956,1,0,2,0.576,2,192,0.183,0
477,1694,1.0,30729.18,6,0.442,2,1,0,0.496,1,341,0.583,0
478,36,1.0,69695.61,2,1.0,1,0,1,0.226,2,301,0.408,0
479,1327,1.0,16897.31,10,0.572,2,0,0,0.824,1,278,0.119,0
480,219,1.0,23995.76,8,0.46,1,0,0,0.078,3,214,0.091,0
481,576,1.0,35773.02,9,0.49,2,0,1,0.0,1,122,0.399,0
482,1659,0.75,29577.51,4,0.791,2,0,0,0.0,4,314,0.566,0
483,501,0.5,64470.75,9,1.0,2,1,0,0.411,0,189,0.424,1
484,1593,1.0,39359.17,8,0.711,2,1,0,0.0,1,328,1.0,1
485,926,0.5,27186.15,10,0.728,1,0,0,0.142,0,121,0.353,0
486,466,0.75,88847.83,7,0.904,1,0,0,0.58,0,103,0.255,1
487,669,0.5,62751.21,12,0.635,2,0,0,0.0,1,204,0.728,0
488,1062,1.0,10886.93,7,0.72,2,0,0,0.24,0,212,0.482,0
489,1530,0.75,10670.3,10,0.68,1,0,0,0.281,0,325,0.736,0
490,1212,1.0,27347.24,10,1.0,2,0,0,0.0,2,184,0.758,0
491,1866,1.0,12298.61,8,0.765,1,1,0,0.363,1,245,0.313,0
492,1735,1.0,79315.42,17,0.9,1,2,0,0.252,2,271,0.253,0
493,1506,0.75,24981.99,14,0.608,1,0,0,0.454,0,276,0.583,1
494,1206,1.0,59142.36,7,0.522,3,1,0,0.287,1,164,0.198,0
495,580,1.0,68449.86,15,0.883,1,0,0,0.178,1,40,0.283,0
496,825,1.0,5890.83,9,0.801,3,0,1,0.39,1,156,0.0,0
497,238,1.0,25957.79,7,0.956,3,1,1,0.617,0,33,0.363,0
498,748,0.75,34496.08,10,0.573,1,1,0,0.645,1,356,0.77,0
499,1853,1.0,49831.22,10,0.732,3,1,2,0.45,2,363,0.409,0
500,852,0.5,76254.31,14,0.492,1,0,1,0.505,1,322,0.0,0
501,228,1.0,164285.03,9,0.651,2,0,0,0.136,2,321,0.917,0
502,1304,1.0,119697.61,12,0.461,1,0,0,0.234,1,385,0.239,0
503,1925,0.75,38997.02,8,0.693,1,1,0,0.417,1,261,0.412,0
504,1735,1.0,38639.03,8,1.0,3,2,0,0.362,0,46,0.484,0
505,548,0.5,111448.55,6,0.578,2,1,1,0.453,0,54,0.617,0
506,908,1.0,40663.36,6,0.576,2,0,0,0.66,0,176,0.519,0
507,1062,1.0,25466.24,10,0.717,3,0,0,0.271,2,332,0.365,0
508,496,0.75,80217.59,7,0.713,3,0,0,0.0,0,326,0.397,0
509,538,0.5,51626.62,11,0.904,3,0,0,0.077,0,374,0.226,0
510,474,1.0,10499.54,9,0.49,2,1,0,0.352,2,301,0.14,1
511,1989,0.75,31795.18,9,0.249,3,2,0,0.207,1,232,0.324,0
512,1492,1.0,12684.23,14,0.763,1,1,1,0.0,2,177,0.788,0
513,1681,1.0,2350.34,10,1.0,3,1,1,0.289,0,261,0.134,0
514,1633,1.0,130819.11,8,0.711,3,0,0,0.115,2,163,0.07,0
515,1918,0.75,44731.62,11,0.829,1,2,0,0.446,0,259,0.445,0
516,211,1.0,32757.47,11,0.734,3,1,1,0.68,1,261,0.656,0
517,1763,1.0,27172.18,8,0.899,3,0,0,0.592,0,294,0.232,0
518,134,0.5,41256.32,10,0.691,1,1,0,0.068,1,291,0.157,1
519,951,0.75,26886.7,4,0.735,3,1,1,0.145,1,121,0.492,1
520,1189,0.75,17421.69,10,1.0,1,1,0,0.0,3,316,0.442,0
521,716,1.0,28224.53,6,0.979,3,0,0,0.58,2,252,0.78,1
522,293,1.0,104196.32,13,0.612,3,1,0,0.334,1,64,0.701,0
523,385,1.0,78961.69,9,0.617,2,0,0,0.7,0,219,0.084,0
524,1649,1.0,28254.81,4,0.631,3,1,0,0.452,0,178,0.142,0
525,638,0.75,139671.43,3,0.525,2,1,0,0.189,3,39,0.0,1
526,621,0.75,38638.0,10,0.64,3,1,0,0.0,1,251,0.449,0
527,1846,0.75,21118.75,13,0.726,2,1,0,0.377,0,148,0.208,0
528,288,1.0,53316.77,9,0.595,1,0,0,0.827,2,310,0.896,0
529,1830,1.0,115385.19,12,0.852,1,0,0,0.513,2,131,0.275,0
530,1842,1.0,100890.75,8,0.415,1,0,0,0.268,0,25,0.317,0
531,1197,1.0,22044.87,11,0.514,1,2,0,0.511,3,345,0.224,0
532,331,0.5,14335.87,9,0.882,2,0,0,0.483,2,263,0.422,0
533,312,0.75,30412.14,10,1.0,1,0,0,0.617,1,371,0.737,0
534,570,0.75,59921.9,7,0.801,1,0,0,0.086,1,43,0.0,0
535,1155,1.0,71809.87,11,0.583,3,0,0,0.409,0,259,0.68,0
536,308,1.0,91389.11,8,0.527,1,1,0,0.0,1,153,0.0,0
537,911,1.0,46588.77,4,0.675,2,0,0,0.0,0,28,0.326,0
538,231,0.5,47734.86,7,1.0,1,1,0,0.475,0,91,0.129,0
539,1081,0.75,45316.88,10,0.853,3,1,0,0.612,1,316,0.142,0
540,43,1.0,83442.18,16,0.503,2,2,0,0.301,2,36,0.053,0
541,1418,1.0,72695.62,3,0.822,1,3,0,0.278,1,51,0.498,0
542,111,1.0,21360.2,8,1.0,2,0,1,0.387,0,65,0.288,0
543,390,1.0,66599.12,9,0.986,1,0,0,0.589,0,105,0.533,0
544,350,1.0,79786.24,7,1.0,3,1,1,0.524,1,239,0.564,0
545,1662,1.0,84193.92,8,0.91,2,1,0,0.382,1,186,0.33,0
546,107,1.0,51669.23,15,0.494,1,1,0,0.472,1,203,0.563,1
547,859,1.0,49627.43,9,0.589,2,0,0,0.505,2,16,0.418,0
548,1182,1.0,39941.25,9,1.0,3,1,2,0.032,0,355,0.28,0
549,1032,1.0,43180.91,15,0.682,3,2,0,0.434,1,133,0.629,0
550,1361,0.75,125712.0,10,0.371,1,0,0,0.0,0,91,0.769,0
551,1606,1.0,44282.31,14,0.871,2,0,0,0.569,0,277,0.714,0
552,787,0.5,22871.1,9,0.962,3,1,0,0.512,1,31,0.0,1
553,1656,1.0,52471.4,7,0.734,2,0,0,0.315,1,301,0.416,0
554,636,1.0,70827.07,6,0.86,3,1,0,0.254,0,163,0.726,0
555,1968,1.0,81821.6,8,0.584,2,0,0,0.588,1,45,0.093,0
556,1009,1.0,17240.0,8,0.657,1,0,2,0.369,2,305,0.376,0
557,1472,1.0,108984.16,8,0.388,1,1,1,0.364,1,188,0.212,0
558,1750,0.75,68984.85,7,0.535,3,1,0,0.384,3,41,0.467,0
559,1585,0.75,104900.12,9,1.0,2,2,0,0.402,3,51,1.0,0
560,1702,0.75,11826.77,2,0.087,2,1,0,0.592,2,3,0.398,0
561,1073,1.0,86392.1,16,0.673,1,0,0,0.0,1,91,0.358,0
562,87,1.0,16487.19,7,0.643,2,1,0,0.271,0,294,0.956,0
563,986,0.75,33315.65,6,0.869,1,0,0,0.0,2,15,0.449,0
564,363,1.0,70560.13,8,0.323,3,1,0,0.4,1,31,0.243,0
565,1778,1.0,15028.07,8,0.597,2,0,1,0.14,1,256,0.0,0
566,474,1.0,26713.66,7,0.632,2,2,0,0.336,1,147,0.671,1
567,456,1.0,11610.12,8,0.831,2,0,1,0.107,3,79,0.103,0
568,499,0.75,69263.38,9,0.748,1,0,1,0.095,3,138,0.35,0
569,1285,1.0,21050.34,6,0.419,3,1,0,0.191,0,368,0.507,0
570,1142,1.0,42177.51,12,0.682,1,0,0,0.32,2,1,0.559,1
571,1897,0.5,56159.4,7,0.595,3,0,0,0.472,2,106,0.0,0
572,833,1.0,52037.02,9,0.843,1,0,0,0.116,0,393,0.13,0
573,565,1.0,48644.58,13,0.701,3,0,0,0.335,2,355,0.455,0
574,99,1.0,48575.03,10,1.0,3,0,1,0.401,1,248,0.003,0
575,15,1.0,12397.44,11,0.617,2,1,0,0.177,1,389,0.57,0
576,747,1.0,34780.3,6,0.636,3,0,1,0.395,2,98,0.066,0
577,1851,0.75,48255.83,9,0.644,3,1,0,0.0,2,67,0.326,0
578,1047,1.0,44463.37,11,0.711,2,2,0,0.074,1,151,0.272,0
579,1787,1.0,37983.54,4,0.918,1,0,0,0.565,2,84,0.597,0
580,204,0.75,23585.67,6,0.662,2,0,0,0.0,1,266,0.268,0
581,187,0.75,51216.31,8,0.671,2,1,1,0.215,3,171,0.576,1
582,1667,0.75,58275.0,12,0.821,1,0,1,0.317,0,314,0.686,0
583,214,1.0,29707.23,7,0.561,2,1,0,0.361,3,30,0.389,0
584,104,1.0,82209.84,11,0.876,3,1,0,0.371,1,161,0.46,1
585,808,1.0,110502.62,8,0.674,2,1,0,0.245,3,120,0.225,0
586,1849,0.75,42811.47,8,0.569,2,1,0,0.205,1,223,0.122,0
587,1379,0.75,21771.92,10,0.382,2,1,0,0.088,0,168,0.077,0
588,199,1.0,14853.93,12,0.53,2,0,0,0.687,2,135,0.424,0
589,1674,1.0,32935.3,7,0.709,2,0,0,0.492,1,334,0.255,0
590,1687,1.0,40473.63,13,0.732,3,2,1,0.373,3,7,0.505,0
591,1601,1.0,14119.13,12,0.693,3,0,1,0.282,0,121,0.325,0
592,1805,1.0,32142.66,7,0.454,3,0,0,0.151,2,96,0.273,1
593,480,1.0,79301.52,12,0.708,1,1,1,0.288,1,119,0.35,0
594,1959,1.0,4820.53,11,0.439,3,1,0,0.058,1,208,0.0,0
595,642,1.0,44846.8,12,0.496,1,1,0,0.643,0,62,0.628,0
596,1604,0.5,26579.85,6,0.967,2,0,0,0.08,1,116,0.309,0
597,1159,0.5,41430.99,14,0.723,1,2,0,0.0,3,288,0.301,0
598,1559,1.0,114452.18,4,0.834,1,3,0,1.044,1,42,0.797,0
599,1256,0.75,39973.59,7,1.0,3,0,1,0.264,0,126,0.319,0
600,1285,0.75,35691.61,9,0.732,2,0,0,0.083,1,358,0.546,0
601,1232,1.0,66200.81,12,0.936,2,1,0,0.492,1,175,0.0,0
602,1558,0.75,51725.58,6,0.821,2,2,0,0.0,2,284,0.24,0
603,1478,1.0,44989.56,8,0.6,3,0,0,0.126,0,84,0.687,0
604,269,1.0,53080.5,11,0.715,3,0,0,0.501,3,347,0.617,0
605,1652,1.0,94228.59,7,0.593,1,0,1,0.836,0,122,0.567,1
606,1072,1.0,75841.75,5,0.866,3,0,1,0.556,2,155,0.197,0
607,646,0.75,33811.55,11,0.943,2,0,1,0.482,1,385,0.457,0
608,1028,1.0,110454.35,9,0.47,3,1,2,0.649,0,288,0.302,0
609,1933,0.75,27926.62,10,0.568,1,0,0,0.229,2,140,0.486,0
610,1715,1.0,44851.34,8,0.672,1,0,0,0.0,2,253,0.62,0
611,1667,0.75,48705.89,7,0.58,1,2,0,0.125,0,149,0.448,0
612,926,0.75,32564.25,7,0.696,2,0,0,0.644,2,138,0.662,0
613,1568,1.0,102647.05,11,0.816,3,0,0,0.003,0,141,0.677,0
614,770,1.0,31295.15,5,1.0,3,0,0,0.265,0,135,0.103,0
615,1372,1.0,37623.8,6,0.642,3,1,0,0.312,0,48,0.0,0
616,1279,1.0,83480.57,8,0.633,2,0,1,0.406,0,234,0.657,0
617,500,0.75,28774.15,8,0.818,1,0,1,0.452,1,53,0.42,1
618,533,1.0,13567.61,8,0.733,1,1,1,0.464,0,4,0.753,0
619,123,0.75,45803.93,7,0.431,2,0,0,1.041,1,398,0.486,0
620,280,0.75,17603.0,13,0.571,3,0,0,0.492,0,36,0.798,1
621,867,0.75,15878.7,7,0.673,3,3,0,0.662,1,34,0.591,0
622,956,0.75,4961.03,11,0.898,1,1,0,0.316,1,260,0.498,0
623,331,0.75,5824.61,6,0.965,3,2,1,0.801,1,321,0.3,0
624,834,1.0,6363.85,7,0.53,2,0,0,0.107,1,310,0.269,0
625,1208,0.75,120143.26,12,0.588,2,0,0,0.556,2,366,0.0,0
626,465,0.75,6334.63,1,0.915,3,1,0,0.275,1,26,0.557,0
627,677,1.0,17204.54,7,0.65,2,1,0,0.549,0,358,0.193,0
628,735,0.75,38110.69,14,0.814,1,0,1,0.439,0,186,0.331,0
629,1010,1.0,64171.82,1,0.704,1,0,0,0.623,2,155,0.39,0
630,733,1.0,68815.17,13,0.748,3,0,0,0.428,4,292,0.261,0
631,1474,1.0,21783.68,9,0.659,2,0,1,0.29,1,125,0.445,0
632,655,1.0,44245.92,6,0.965,2,0,0,0.554,4,161,0.0,0
633,868,0.5,37265.46,3,0.432,3,2,0,0.096,2,264,0.406,0
634,759,0.5,42394.05,9,0.663,2,0,0,0.0,2,49,0.565,0
635,366,1.0,46674.52,5,0.947,3,0,0,0.0,3,137,0.0,0
636,1371,1.0,56024.56,4,0.699,3,0,1,0.757,1,258,0.223,0
637,471,1.0,26174.09,8,0.719,2,0,0,0.367,1,172,0.75,1
638,594,0.5,31484.5,11,0.932,1,0,0,0.422,0,374,0.375,0
639,1585,1.0,159685.49,15,0.833,2,1,0,0.214,2,141,0.218,0
640,1897,1.0,27502.33,6,0.909,2,2,0,0.382,0,360,0.591,0
641,1342,0.75,44829.03,7,0.979,2,0,0,0.126,1,225,0.112,0
642,1832,0.75,37523.24,10,0.451,2,2,0,0.297,1,347,0.134,0
643,1708,1.0,43538.85,7,0.648,2,0,0,0.0,0,279,0.158,0
644,962,0.5,84978.32,13,0.575,1,1,0,0.0,2,385,0.751,0
645,1540,1.0,35897.29,8,0.804,3,0,0,0.0,3,215,0.136,0
646,657,1.0,15267.09,10,0.947,1,0,0,0.089,0,323,0.38,1
647,921,1.0,25786.6,12,0.239,3,0,0,0.644,0,236,0.692,0
648,1071,1.0,35959.26,11,0.422,2,1,0,0.935,1,104,0.14,0
649,1921,1.0,47785.87,11,0.324,1,1,0,0.588,3,124,0.0,0
650,1697,0.75,21872.05,10,0.565,3,0,0,0.0,1,337,0.941,0
651,979,0.5,23963.63,5,0.743,1,0,0,0.744,1,181,0.433,1
652,1305,1.0,49058.63,9,1.0,2,0,0,0.206,2,313,0.234,0
653,405,1.0,50294.52,9,0.472,1,1,0,0.0,2,208,0.358,0
654,1608,0.75,77025.56,10,1.0,2,0,0,0.778,1,286,0.591,1
655,1106,0.75,25522.0,10,0.837,1,0,0,0.2,1,367,0.0,0
656,1065,0.75,59949.09,6,0.845,3,0,0,0.061,1,345,0.278,1
657,1532,0.5,37576.96,4,0.875,1,0,0,0.167,0,311,0.605,0
658,1266,0.5,28604.27,10,0.449,1,0,1,0.22,4,2,0.777,1
659,145,1.0,38518.14,3,0.614,3,2,0,0.454,2,360,0.774,0
660,577,0.75,42644.71,3,0.527,1,0,0,0.353,1,206,0.428,1
661,354,1.0,13760.94,7,0.86,1,0,1,0.14,1,357,0.786,0
662,1470,1.0,14811.3,9,0.55,2,0,0,0.0,2,315,0.0,0
663,71,0.75,65728.49,5,0.688,2,0,0,0.105,1,27,0.437,0
664,405,1.0,30878.7,8,0.597,2,1,0,0.363,1,123,0.0,0
665,1195,1.0,48037.96,8,1.0,1,0,0,0.118,2,129,0.765,0
666,1389,1.0,64391.2,8,0.608,1,0,0,0.337,1,71,0.512,0
667,1007,0.5,38691.91,8,0.51,2,1,0,0.302,2,62,0.852,0
668,1721,0.75,60716.79,3,0.826,1,1,0,0.587,1,55,0.245,0
669,1837,0.5,42846.06,5,0.717,1,3,0,0.372,0,229,0.055,0
670,265,1.0,44333.47,12,1.0,3,0,0,0.519,2,237,0.602,0
671,1905,1.0,89650.76,14,0.791,3,1,0,0.245,1,182,0.358,0
672,1229,1.0,35596.04,9,0.785,3,1,1,0.711,1,205,0.678,1
673,1272,1.0,66248.52,10,0.906,3,0,1,0.187,1,261,0.598,0
674,191,1.0,11473.76,14,0.822,3,0,0,0.09,1,151,0.322,0
675,1244,1.0,46797.86,9,0.888,3,1,0,0.635,0,266,0.392,0
676,1451,0.5,104953.79,15,0.872,3,0,0,0.143,0,363,0.34,0
677,1162,1.0,167108.0,7,0.664,1,3,0,0.028,3,197,0.407,0
678,169,1.0,12072.0,5,0.49,3,0,0,0.021,4,293,0.271,0
679,1046,0.5,30757.01,9,0.695,3,0,0,0.176,1,103,0.553,0
680,1871,1.0,17962.06,12,0.329,2,1,0,0.234,0,215,0.0,0
681,1447,1.0,36682.23,9,0.583,2,1,0,0.404,0,178,0.0,0
682,275,0.75,73724.77,15,0.651,3,1,0,0.493,1,311,0.287,0
683,1919,1.0,91796.74,9,0.99,2,0,0,0.308,3,339,0.242,0
684,1917,0.75,93775.88,10,0.7,3,1,0,0.537,1,154,0.268,0
685,339,0.5,11000.71,10,1.0,3,0,0,0.504,2,16,0.71,0
686,1601,0.5,41964.68,11,0.824,1,0,0,0.069,0,191,0.432,0
687,814,1.0,25097.49,8,0.404,2,0,2,0.056,1,154,0.593,0
688,1187,1.0,35076.35,6,0.96,3,2,1,0.189,0,349,0.529,0
689,890,0.75,28074.28,7,0.939,2,1,0,0.0,0,152,0.777,0
690,1565,0.75,11581.66,4,0.395,1,0,0,0.32,1,334,0.239,0
691,1993,0.75,92393.38,8,0.876,2,0,0,0.244,1,339,0.543,0
692,1590,0.5,22059.04,9,1.0,3,1,0,0.708,0,261,0.345,0
693,1862,1.0,25489.19,10,0.302,2,0,0,0.575,2,294,0.122,0
694,1892,1.0,105368.79,10,0.515,3,2,0,0.225,1,172,0.095,0
695,181,1.0,9601.35,11,0.921,2,1,0,0.545,0,121,0.344,0
696,507,1.0,55457.46,3,0.695,1,1,0,0.26,3,305,0.663,0
697,1443,1.0,80770.64,7,1.0,1,0,1,0.418,1,217,0.253,0
698,1180,0.5,99914.19,8,0.921,1,0,0,0.0,1,297,0.273,0
699,101,0.75,52813.73,5,0.899,3,0,2,0.161,2,206,0.226,0
